t,x,u_num,u_exact
0.490200,0.636364,0.8666740015,0.8666708968
0.490200,0.646465,0.8536798548,0.8536767966
0.490200,0.656566,0.8398261248,0.8398231162
0.490200,0.666667,0.8251267611,0.8251238052
0.490200,0.676768,0.8095965647,0.8095936644
0.490200,0.686869,0.7932511732,0.7932483315
0.490200,0.696970,0.7761070450,0.7761042647
0.490200,0.707071,0.7581814428,0.7581787267
0.490200,0.717172,0.7394924161,0.7394897669
0.490200,0.727273,0.7200587832,0.7200562037
0.490200,0.737374,0.6999001122,0.6998976049
0.490200,0.747475,0.6790367012,0.6790342686
0.490200,0.757576,0.6574895577,0.6574872023
0.490200,0.767677,0.6352803779,0.6352781021
0.490200,0.777778,0.6124315247,0.6124293307
0.490200,0.787879,0.5889660048,0.5889638949
0.490200,0.797980,0.5649074461,0.5649054224
0.490200,0.808081,0.5402800735,0.5402781380
0.490200,0.818182,0.5151086847,0.5151068394
0.490200,0.828283,0.4894186250,0.4894168718
0.490200,0.838384,0.4632357623,0.4632341028
0.490200,0.848485,0.4365864605,0.4365848965
0.490200,0.858586,0.4094975531,0.4094960861
0.490200,0.868687,0.3819963164,0.3819949479
0.490200,0.878788,0.3541104417,0.3541091732
0.490200,0.888889,0.3258680079,0.3258668405
0.490200,0.898990,0.2972974526,0.2972963875
0.490200,0.909091,0.2684275439,0.2684265823
0.490200,0.919192,0.2392873515,0.2392864943
0.490200,0.929293,0.2099062170,0.2099054651
0.490200,0.939394,0.1803137248,0.1803130788
0.490200,0.949495,0.1505396719,0.1505391326
0.490200,0.959596,0.1206140383,0.1206136062
0.490200,0.969697,0.0905669566,0.0905666321
0.490200,0.979798,0.0604286816,0.0604284651
0.490200,0.989899,0.0302295601,0.0302294518
0.490200,1.000000,0.0000000000,0.0000000000
0.500200,0.000000,0.0000000000,0.0000000000
0.500200,0.010101,0.0301997417,0.0301996313
0.500200,0.020202,0.0603690747,0.0603688541
0.500200,0.030303,0.0904776213,0.0904772905
0.500200,0.040404,0.1204950645,0.1204946241
0.500200,0.050505,0.1503911794,0.1503906297
0.500200,0.060606,0.1801358632,0.1801352047
0.500200,0.070707,0.2096991654,0.2096983989
0.500200,0.080808,0.2390513184,0.2390504445
0.500200,0.090909,0.2681627669,0.2681617866
0.500200,0.101010,0.2970041982,0.2970031125
0.500200,0.111111,0.3255465715,0.3255453815
0.500200,0.121212,0.3537611470,0.3537598538
0.500200,0.131313,0.3816195150,0.3816181200
0.500200,0.141414,0.4090936245,0.4090921290
0.500200,0.151515,0.4361558114,0.4361542170
0.500200,0.161616,0.4627788263,0.4627771347
0.500200,0.171717,0.4889358622,0.4889340750
0.500200,0.181818,0.5146005812,0.5145987001
0.500200,0.191919,0.5397471410,0.5397451679
0.500200,0.202020,0.5643502211,0.5643481582
0.500200,0.212121,0.5883850485,0.5883828976
0.500200,0.222222,0.6118274219,0.6118251854
0.500200,0.232323,0.6346537370,0.6346514171
0.500200,0.242424,0.6568410096,0.6568386085
0.500200,0.252525,0.6783668990,0.6783644192
0.500200,0.262626,0.6992097304,0.6992071744
0.500200,0.272727,0.7193485169,0.7193458873
0.500200,0.282828,0.7387629804,0.7387602798
0.500200,0.292929,0.7574335722,0.7574308034
0.500200,0.303030,0.7753414926,0.7753386583
0.500200,0.313131,0.7924687098,0.7924658130
0.500200,0.323232,0.8087979782,0.8087950217
0.500200,0.333333,0.8243128556,0.8243098424
0.500200,0.343434,0.8389977199,0.8389946529
0.500200,0.353535,0.8528377845,0.8528346670
0.500200,0.363636,0.8658191138,0.8658159489
0.500200,0.373737,0.8779286367,0.8779254274
0.500200,0.383838,0.8891541598,0.8891509095
0.500200,0.393939,0.8994843801,0.8994810920
0.500200,0.404040,0.9089088958,0.9089055733
0.500200,0.414141,0.9174182173,0.9174148637
0.500200,0.424242,0.9250037765,0.9250003952
0.500200,0.434343,0.9316579352,0.9316545296
0.500200,0.444444,0.9373739934,0.9373705669
0.500200,0.454545,0.9421461954,0.9421427514
0.500200,0.464646,0.9459697361,0.9459662781
0.500200,0.474747,0.9488407654,0.9488372970
0.500200,0.484848,0.9507563926,0.9507529171
0.500200,0.494949,0.9517146886,0.9517112096
0.500200,0.505051,0.9517146886,0.9517112096
0.500200,0.515152,0.9507563926,0.9507529171
0.500200,0.525253,0.9488407654,0.9488372970
0.500200,0.535354,0.9459697361,0.9459662781
0.500200,0.545455,0.9421461954,0.9421427514
0.500200,0.555556,0.9373739934,0.9373705669
0.500200,0.565657,0.9316579352,0.9316545296
0.500200,0.575758,0.9250037765,0.9250003952
0.500200,0.585859,0.9174182173,0.9174148637
0.500200,0.595960,0.9089088958,0.9089055733
0.500200,0.606061,0.8994843801,0.8994810920
0.500200,0.616162,0.8891541598,0.8891509095
0.500200,0.626263,0.8779286367,0.8779254274
0.500200,0.636364,0.8658191138,0.8658159489
0.500200,0.646465,0.8528377845,0.8528346670
0.500200,0.656566,0.8389977199,0.8389946529
0.500200,0.666667,0.8243128556,0.8243098424
0.500200,0.676768,0.8087979782,0.8087950217
0.500200,0.686869,0.7924687098,0.7924658130
0.500200,0.696970,0.7753414926,0.7753386583
0.500200,0.707071,0.7574335722,0.7574308034
0.500200,0.717172,0.7387629804,0.7387602798
0.500200,0.727273,0.7193485169,0.7193458873
0.500200,0.737374,0.6992097304,0.6992071744
0.500200,0.747475,0.6783668990,0.6783644192
0.500200,0.757576,0.6568410096,0.6568386085
0.500200,0.767677,0.6346537370,0.6346514171
0.500200,0.777778,0.6118274219,0.6118251854
0.500200,0.787879,0.5883850485,0.5883828976
0.500200,0.797980,0.5643502211,0.5643481582
0.500200,0.808081,0.5397471410,0.5397451679
0.500200,0.818182,0.5146005812,0.5145987001
0.500200,0.828283,0.4889358622,0.4889340750
0.500200,0.838384,0.4627788263,0.4627771347
0.500200,0.848485,0.4361558114,0.4361542170
0.500200,0.858586,0.4090936245,0.4090921290
0.500200,0.868687,0.3816195150,0.3816181200
0.500200,0.878788,0.3537611470,0.3537598538
0.500200,0.888889,0.3255465715,0.3255453815
0.500200,0.898990,0.2970041982,0.2970031125
0.500200,0.909091,0.2681627669,0.2681617866
0.500200,0.919192,0.2390513184,0.2390504445
0.500200,0.929293,0.2096991654,0.2096983989
0.500200,0.939394,0.1801358632,0.1801352047
0.500200,0.949495,0.1503911794,0.1503906297
0.500200,0.959596,0.1204950645,0.1204946241
0.500200,0.969697,0.0904776213,0.0904772905
0.500200,0.979798,0.0603690747,0.0603688541
0.500200,0.989899,0.0301997417,0.0301996313
0.500200,1.000000,0.0000000000,0.0000000000
0.510200,0.000000,0.0000000000,0.0000000000
0.510200,0.010101,0.0301699526,0.0301698401
0.510200,0.020202,0.0603095267,0.0603093018
0.510200,0.030303,0.0903883741,0.0903880371
0.510200,0.040404,0.1203762081,0.1203757593
0.510200,0.050505,0.1502428335,0.1502422733
0.510200,0.060606,0.1799581771,0.1799575061
0.510200,0.070707,0.2094923180,0.2094915369
0.510200,0.080808,0.2388155180,0.2388146276
0.510200,0.090909,0.2678982510,0.2678972521
0.510200,0.101010,0.2967112331,0.2967101268
0.510200,0.111111,0.3252254522,0.3252242396
0.510200,0.121212,0.3534121968,0.3534108791
0.510200,0.131313,0.3812430853,0.3812416638
0.510200,0.141414,0.4086900943,0.4086885705
0.510200,0.151515,0.4357255870,0.4357239624
0.510200,0.161616,0.4623223410,0.4623206173
0.510200,0.171717,0.4884535756,0.4884517544
0.510200,0.181818,0.5140929789,0.5140910621
0.510200,0.191919,0.5392147341,0.5392127236
0.510200,0.202020,0.5637935458,0.5637914436
0.510200,0.212121,0.5878046651,0.5878024735
0.510200,0.222222,0.6112239150,0.6112216360
0.510200,0.232323,0.6340277142,0.6340253502
0.510200,0.242424,0.6561931013,0.6561906546
0.510200,0.252525,0.6776977575,0.6776952307
0.510200,0.262626,0.6985200295,0.6985174251
0.510200,0.272727,0.7186389511,0.7186362716
0.510200,0.282828,0.7380342642,0.7380315124
0.510200,0.292929,0.7566864393,0.7566836179
0.510200,0.303030,0.7745766953,0.7745738072
0.510200,0.313131,0.7916870182,0.7916840664
0.510200,0.323232,0.8080001794,0.8079971668
0.510200,0.333333,0.8234997530,0.8234966825
0.510200,0.343434,0.8381701321,0.8381670069
0.510200,0.353535,0.8519965449,0.8519933682
0.510200,0.363636,0.8649650694,0.8649618443
0.510200,0.373737,0.8770626474,0.8770593772
0.510200,0.383838,0.8882770977,0.8882737857
0.510200,0.393939,0.8985971282,0.8985937777
0.510200,0.404040,0.9080123476,0.9080089620
0.510200,0.414141,0.9165132755,0.9165098582
0.510200,0.424242,0.9240913522,0.9240879067
0.510200,0.434343,0.9307389473,0.9307354770
0.510200,0.444444,0.9364493672,0.9364458756
0.510200,0.454545,0.9412168619,0.9412133525
0.510200,0.464646,0.9450366310,0.9450331074
0.510200,0.474747,0.9479048284,0.9479012941
0.510200,0.484848,0.9498185659,0.9498150245
0.510200,0.494949,0.9507759167,0.9507723717
0.510200,0.505051,0.9507759167,0.9507723717
0.510200,0.515152,0.9498185659,0.9498150245
0.510200,0.525253,0.9479048284,0.9479012941
0.510200,0.535354,0.9450366310,0.9450331074
0.510200,0.545455,0.9412168619,0.9412133525
0.510200,0.555556,0.9364493672,0.9364458756
0.510200,0.565657,0.9307389473,0.9307354770
0.510200,0.575758,0.9240913522,0.9240879067
0.510200,0.585859,0.9165132755,0.9165098582
0.510200,0.595960,0.9080123476,0.9080089620
0.510200,0.606061,0.8985971282,0.8985937777
0.510200,0.616162,0.8882770977,0.8882737857
0.510200,0.626263,0.8770626474,0.8770593772
0.510200,0.636364,0.8649650694,0.8649618443
0.510200,0.646465,0.8519965449,0.8519933682
0.510200,0.656566,0.8381701321,0.8381670069
0.510200,0.666667,0.8234997530,0.8234966825
0.510200,0.676768,0.8080001794,0.8079971668
0.510200,0.686869,0.7916870182,0.7916840664
0.510200,0.696970,0.7745766953,0.7745738072
0.510200,0.707071,0.7566864393,0.7566836179
0.510200,0.717172,0.7380342642,0.7380315124
0.510200,0.727273,0.7186389511,0.7186362716
0.510200,0.737374,0.6985200295,0.6985174251
0.510200,0.747475,0.6776977575,0.6776952307
0.510200,0.757576,0.6561931013,0.6561906546
0.510200,0.767677,0.6340277142,0.6340253502
0.510200,0.777778,0.6112239150,0.6112216360
0.510200,0.787879,0.5878046651,0.5878024735
0.510200,0.797980,0.5637935458,0.5637914436
0.510200,0.808081,0.5392147341,0.5392127236
0.510200,0.818182,0.5140929789,0.5140910621
0.510200,0.828283,0.4884535756,0.4884517544
0.510200,0.838384,0.4623223410,0.4623206173
0.510200,0.848485,0.4357255870,0.4357239624
0.510200,0.858586,0.4086900943,0.4086885705
0.510200,0.868687,0.3812430853,0.3812416638
0.510200,0.878788,0.3534121968,0.3534108791
0.510200,0.888889,0.3252254522,0.3252242396
0.510200,0.898990,0.2967112331,0.2967101268
0.510200,0.909091,0.2678982510,0.2678972521
0.510200,0.919192,0.2388155180,0.2388146276
0.510200,0.929293,0.2094923180,0.2094915369
0.510200,0.939394,0.1799581771,0.1799575061
0.510200,0.949495,0.1502428335,0.1502422733
0.510200,0.959596,0.1203762081,0.1203757593
0.510200,0.969697,0.0903883741,0.0903880371
0.510200,0.979798,0.0603095267,0.0603093018
0.510200,0.989899,0.0301699526,0.0301698401
0.510200,1.000000,0.0000000000,0.0000000000
0.520200,0.000000,0.0000000000,0.0000000000
0.520200,0.010101,0.0301401930,0.0301400784
0.520200,0.020202,0.0602500373,0.0602498083
0.520200,0.030303,0.0902992150,0.0902988717
0.520200,0.040404,0.1202574690,0.1202570118
0.520200,0.050505,0.1500946339,0.1500940633
0.520200,0.060606,0.1797806662,0.1797799828
0.520200,0.070707,0.2092856747,0.2092848791
0.520200,0.080808,0.2385799502,0.2385790432
0.520200,0.090909,0.2676339960,0.2676329785
0.520200,0.101010,0.2964185570,0.2964174301
0.520200,0.111111,0.3249046496,0.3249034144
0.520200,0.121212,0.3530635908,0.3530622486
0.520200,0.131313,0.3808670269,0.3808655790
0.520200,0.141414,0.4082869622,0.4082854100
0.520200,0.151515,0.4352957871,0.4352941322
0.520200,0.161616,0.4618663060,0.4618645502
0.520200,0.171717,0.4879717648,0.4879699097
0.520200,0.181818,0.5135858773,0.5135839248
0.520200,0.191919,0.5386828524,0.5386808045
0.520200,0.202020,0.5632374195,0.5632352783
0.520200,0.212121,0.5872248543,0.5872226219
0.520200,0.222222,0.6106210034,0.6106186820
0.520200,0.232323,0.6334023089,0.6333999010
0.520200,0.242424,0.6555458320,0.6555433399
0.520200,0.252525,0.6770292761,0.6770267022
0.520200,0.262626,0.6978310090,0.6978283561
0.520200,0.272727,0.7179300852,0.7179273559
0.520200,0.282828,0.7373062668,0.7373034638
0.520200,0.292929,0.7559400434,0.7559371696
0.520200,0.303030,0.7738126524,0.7738097107
0.520200,0.313131,0.7909060977,0.7909030910
0.520200,0.323232,0.8072031676,0.8072000989
0.520200,0.333333,0.8226874524,0.8226843248
0.520200,0.343434,0.8373433606,0.8373401773
0.520200,0.353535,0.8511561350,0.8511528992
0.520200,0.363636,0.8641118674,0.8641085823
0.520200,0.373737,0.8761975123,0.8761941813
0.520200,0.383838,0.8874009006,0.8873975271
0.520200,0.393939,0.8977107515,0.8977073387
0.520200,0.404040,0.9071166837,0.9071132352
0.520200,0.414141,0.9156092263,0.9156057455
0.520200,0.424242,0.9231798280,0.9231763184
0.520200,0.434343,0.9298208659,0.9298173311
0.520200,0.444444,0.9355256530,0.9355220965
0.520200,0.454545,0.9402884451,0.9402848705
0.520200,0.464646,0.9441044464,0.9441008573
0.520200,0.474747,0.9469698145,0.9469662145
0.520200,0.484848,0.9488816644,0.9488780571
0.520200,0.494949,0.9498380708,0.9498344599
0.520200,0.505051,0.9498380708,0.9498344599
0.520200,0.515152,0.9488816644,0.9488780571
0.520200,0.525253,0.9469698145,0.9469662145
0.520200,0.535354,0.9441044464,0.9441008573
0.520200,0.545455,0.9402884451,0.9402848705
0.520200,0.555556,0.9355256530,0.9355220965
0.520200,0.565657,0.9298208659,0.9298173311
0.520200,0.575758,0.9231798280,0.9231763184
0.520200,0.585859,0.9156092263,0.9156057455
0.520200,0.595960,0.9071166837,0.9071132352
0.520200,0.606061,0.8977107515,0.8977073387
0.520200,0.616162,0.8874009006,0.8873975271
0.520200,0.626263,0.8761975123,0.8761941813
0.520200,0.636364,0.8641118674,0.8641085823
0.520200,0.646465,0.8511561350,0.8511528992
0.520200,0.656566,0.8373433606,0.8373401773
0.520200,0.666667,0.8226874524,0.8226843248
0.520200,0.676768,0.8072031676,0.8072000989
0.520200,0.686869,0.7909060977,0.7909030910
0.520200,0.696970,0.7738126524,0.7738097107
0.520200,0.707071,0.7559400434,0.7559371696
0.520200,0.717172,0.7373062668,0.7373034638
0.520200,0.727273,0.7179300852,0.7179273559
0.520200,0.737374,0.6978310090,0.6978283561
0.520200,0.747475,0.6770292761,0.6770267022
0.520200,0.757576,0.6555458320,0.6555433399
0.520200,0.767677,0.6334023089,0.6333999010
0.520200,0.777778,0.6106210034,0.6106186820
0.520200,0.787879,0.5872248543,0.5872226219
0.520200,0.797980,0.5632374195,0.5632352783
0.520200,0.808081,0.5386828524,0.5386808045
0.520200,0.818182,0.5135858773,0.5135839248
0.520200,0.828283,0.4879717648,0.4879699097
0.520200,0.838384,0.4618663060,0.4618645502
0.520200,0.848485,0.4352957871,0.4352941322
0.520200,0.858586,0.4082869622,0.4082854100
0.520200,0.868687,0.3808670269,0.3808655790
0.520200,0.878788,0.3530635908,0.3530622486
0.520200,0.888889,0.3249046496,0.3249034144
0.520200,0.898990,0.2964185570,0.2964174301
0.520200,0.909091,0.2676339960,0.2676329785
0.520200,0.919192,0.2385799502,0.2385790432
0.520200,0.929293,0.2092856747,0.2092848791
0.520200,0.939394,0.1797806662,0.1797799828
0.520200,0.949495,0.1500946339,0.1500940633
0.520200,0.959596,0.1202574690,0.1202570118
0.520200,0.969697,0.0902992150,0.0902988717
0.520200,0.979798,0.0602500373,0.0602498083
0.520200,0.989899,0.0301401930,0.0301400784
0.520200,1.000000,0.0000000000,0.0000000000
0.530200,0.000000,0.0000000000,0.0000000000
0.530200,0.010101,0.0301104627,0.0301103460
0.530200,0.020202,0.0601906066,0.0601903734
0.530200,0.030303,0.0902101438,0.0902097942
0.530200,0.040404,0.1201388469,0.1201383814
0.530200,0.050505,0.1499465805,0.1499459995
0.530200,0.060606,0.1796033305,0.1796026346
0.530200,0.070707,0.2090792352,0.2090784251
0.530200,0.080808,0.2383446148,0.2383436913
0.530200,0.090909,0.2673700017,0.2673689657
0.530200,0.101010,0.2961261696,0.2961250222
0.530200,0.111111,0.3245841635,0.3245829058
0.530200,0.121212,0.3527153287,0.3527139620
0.530200,0.131313,0.3804913394,0.3804898652
0.530200,0.141414,0.4078842277,0.4078826473
0.530200,0.151515,0.4348664111,0.4348647261
0.530200,0.161616,0.4614107209,0.4614089330
0.530200,0.171717,0.4874904291,0.4874885403
0.530200,0.181818,0.5130792759,0.5130772879
0.530200,0.191919,0.5381514953,0.5381494101
0.530200,0.202020,0.5626818418,0.5626796616
0.530200,0.212121,0.5866456154,0.5866433423
0.530200,0.222222,0.6100186865,0.6100163229
0.530200,0.232323,0.6327775206,0.6327750687
0.530200,0.242424,0.6548992013,0.6548966637
0.530200,0.252525,0.6763614540,0.6763588333
0.530200,0.262626,0.6971426681,0.6971399669
0.530200,0.272727,0.7172219186,0.7172191396
0.530200,0.282828,0.7365789874,0.7365761334
0.530200,0.292929,0.7551943837,0.7551914575
0.530200,0.303030,0.7730493632,0.7730463678
0.530200,0.313131,0.7901259475,0.7901228860
0.530200,0.323232,0.8064069420,0.8064038174
0.530200,0.333333,0.8218759530,0.8218727685
0.530200,0.343434,0.8365174046,0.8365141634
0.530200,0.353535,0.8503165541,0.8503132594
0.530200,0.363636,0.8632595070,0.8632561621
0.530200,0.373737,0.8753332306,0.8753298390
0.530200,0.383838,0.8865255679,0.8865221329
0.530200,0.393939,0.8968252491,0.8968217742
0.530200,0.404040,0.9062219033,0.9062183920
0.530200,0.414141,0.9147060689,0.9147025246
0.530200,0.424242,0.9222692029,0.9222656294
0.530200,0.434343,0.9289036901,0.9289000909
0.530200,0.444444,0.9346028500,0.9345992287
0.530200,0.454545,0.9393609440,0.9393573043
0.530200,0.464646,0.9431731812,0.9431695267
0.530200,0.474747,0.9460357230,0.9460320574
0.530200,0.484848,0.9479456870,0.9479420140
0.530200,0.494949,0.9489011500,0.9488974733
0.530200,0.505051,0.9489011500,0.9488974733
0.530200,0.515152,0.9479456870,0.9479420140
0.530200,0.525253,0.9460357230,0.9460320574
0.530200,0.535354,0.9431731812,0.9431695267
0.530200,0.545455,0.9393609440,0.9393573043
0.530200,0.555556,0.9346028500,0.9345992287
0.530200,0.565657,0.9289036901,0.9289000909
0.530200,0.575758,0.9222692029,0.9222656294
0.530200,0.585859,0.9147060689,0.9147025246
0.530200,0.595960,0.9062219033,0.9062183920
0.530200,0.606061,0.8968252491,0.8968217742
0.530200,0.616162,0.8865255679,0.8865221329
0.530200,0.626263,0.8753332306,0.8753298390
0.530200,0.636364,0.8632595070,0.8632561621
0.530200,0.646465,0.8503165541,0.8503132594
0.530200,0.656566,0.8365174046,0.8365141634
0.530200,0.666667,0.8218759530,0.8218727685
0.530200,0.676768,0.8064069420,0.8064038174
0.530200,0.686869,0.7901259475,0.7901228860
0.530200,0.696970,0.7730493632,0.7730463678
0.530200,0.707071,0.7551943837,0.7551914575
0.530200,0.717172,0.7365789874,0.7365761334
0.530200,0.727273,0.7172219186,0.7172191396
0.530200,0.737374,0.6971426681,0.6971399669
0.530200,0.747475,0.6763614540,0.6763588333
0.530200,0.757576,0.6548992013,0.6548966637
0.530200,0.767677,0.6327775206,0.6327750687
0.530200,0.777778,0.6100186865,0.6100163229
0.530200,0.787879,0.5866456154,0.5866433423
0.530200,0.797980,0.5626818418,0.5626796616
0.530200,0.808081,0.5381514953,0.5381494101
0.530200,0.818182,0.5130792759,0.5130772879
0.530200,0.828283,0.4874904291,0.4874885403
0.530200,0.838384,0.4614107209,0.4614089330
0.530200,0.848485,0.4348664111,0.4348647261
0.530200,0.858586,0.4078842277,0.4078826473
0.530200,0.868687,0.3804913394,0.3804898652
0.530200,0.878788,0.3527153287,0.3527139620
0.530200,0.888889,0.3245841635,0.3245829058
0.530200,0.898990,0.2961261696,0.2961250222
0.530200,0.909091,0.2673700017,0.2673689657
0.530200,0.919192,0.2383446148,0.2383436913
0.530200,0.929293,0.2090792352,0.2090784251
0.530200,0.939394,0.1796033305,0.1796026346
0.530200,0.949495,0.1499465805,0.1499459995
0.530200,0.959596,0.1201388469,0.1201383814
0.530200,0.969697,0.0902101438,0.0902097942
0.530200,0.979798,0.0601906066,0.0601903734
0.530200,0.989899,0.0301104627,0.0301103460
0.530200,1.000000,0.0000000000,0.0000000000
0.540200,0.000000,0.0000000000,0.0000000000
0.540200,0.010101,0.0300807617,0.0300806429
0.540200,0.020202,0.0601312346,0.0601309972
0.540200,0.030303,0.0901211604,0.0901208047
0.540200,0.040404,0.1200203419,0.1200198681
0.540200,0.050505,0.1497986731,0.1497980817
0.540200,0.060606,0.1794261697,0.1794254613
0.540200,0.070707,0.2088729993,0.2088721748
0.540200,0.080808,0.2381095116,0.2381085716
0.540200,0.090909,0.2671062677,0.2671052133
0.540200,0.101010,0.2958340705,0.2958329026
0.540200,0.111111,0.3242639935,0.3242627134
0.540200,0.121212,0.3523674101,0.3523660190
0.540200,0.131313,0.3801160226,0.3801145220
0.540200,0.141414,0.4074818905,0.4074802818
0.540200,0.151515,0.4344374586,0.4344357435
0.540200,0.161616,0.4609555851,0.4609537653
0.540200,0.171717,0.4870095683,0.4870076457
0.540200,0.181818,0.5125731742,0.5125711507
0.540200,0.191919,0.5376206624,0.5376185400
0.540200,0.202020,0.5621268121,0.5621245930
0.540200,0.212121,0.5860669478,0.5860646341
0.540200,0.222222,0.6094169637,0.6094145579
0.540200,0.232323,0.6321533485,0.6321508529
0.540200,0.242424,0.6542532083,0.6542506255
0.540200,0.252525,0.6756942907,0.6756916232
0.540200,0.262626,0.6964550062,0.6964522567
0.540200,0.272727,0.7165144505,0.7165116219
0.540200,0.282828,0.7358524255,0.7358495205
0.540200,0.292929,0.7544494595,0.7544464811
0.540200,0.303030,0.7722868269,0.7722837780
0.540200,0.313131,0.7893465668,0.7893434507
0.540200,0.323232,0.8056115017,0.8056083214
0.540200,0.333333,0.8210652541,0.8210620127
0.540200,0.343434,0.8356922634,0.8356889643
0.540200,0.353535,0.8494778014,0.8494744479
0.540200,0.363636,0.8624079873,0.8624045827
0.540200,0.373737,0.8744698014,0.8744663492
0.540200,0.383838,0.8856510986,0.8856476022
0.540200,0.393939,0.8959406202,0.8959370832
0.540200,0.404040,0.9053280055,0.9053244315
0.540200,0.414141,0.9138038023,0.9138001948
0.540200,0.424242,0.9213594761,0.9213558388
0.540200,0.434343,0.9279874190,0.9279837555
0.540200,0.444444,0.9336809572,0.9336772713
0.540200,0.454545,0.9384343579,0.9384306532
0.540200,0.464646,0.9422428347,0.9422391149
0.540200,0.474747,0.9451025529,0.9450988218
0.540200,0.484848,0.9470106328,0.9470068942
0.540200,0.494949,0.9479651534,0.9479614110
0.540200,0.505051,0.9479651534,0.9479614110
0.540200,0.515152,0.9470106328,0.9470068942
0.540200,0.525253,0.9451025529,0.9450988218
0.540200,0.535354,0.9422428347,0.9422391149
0.540200,0.545455,0.9384343579,0.9384306532
0.540200,0.555556,0.9336809572,0.9336772713
0.540200,0.565657,0.9279874190,0.9279837555
0.540200,0.575758,0.9213594761,0.9213558388
0.540200,0.585859,0.9138038023,0.9138001948
0.540200,0.595960,0.9053280055,0.9053244315
0.540200,0.606061,0.8959406202,0.8959370832
0.540200,0.616162,0.8856510986,0.8856476022
0.540200,0.626263,0.8744698014,0.8744663492
0.540200,0.636364,0.8624079873,0.8624045827
0.540200,0.646465,0.8494778014,0.8494744479
0.540200,0.656566,0.8356922634,0.8356889643
0.540200,0.666667,0.8210652541,0.8210620127
0.540200,0.676768,0.8056115017,0.8056083214
0.540200,0.686869,0.7893465668,0.7893434507
0.540200,0.696970,0.7722868269,0.7722837780
0.540200,0.707071,0.7544494595,0.7544464811
0.540200,0.717172,0.7358524255,0.7358495205
0.540200,0.727273,0.7165144505,0.7165116219
0.540200,0.737374,0.6964550062,0.6964522567
0.540200,0.747475,0.6756942907,0.6756916232
0.540200,0.757576,0.6542532083,0.6542506255
0.540200,0.767677,0.6321533485,0.6321508529
0.540200,0.777778,0.6094169637,0.6094145579
0.540200,0.787879,0.5860669478,0.5860646341
0.540200,0.797980,0.5621268121,0.5621245930
0.540200,0.808081,0.5376206624,0.5376185400
0.540200,0.818182,0.5125731742,0.5125711507
0.540200,0.828283,0.4870095683,0.4870076457
0.540200,0.838384,0.4609555851,0.4609537653
0.540200,0.848485,0.4344374586,0.4344357435
0.540200,0.858586,0.4074818905,0.4074802818
0.540200,0.868687,0.3801160226,0.3801145220
0.540200,0.878788,0.3523674101,0.3523660190
0.540200,0.888889,0.3242639935,0.3242627134
0.540200,0.898990,0.2958340705,0.2958329026
0.540200,0.909091,0.2671062677,0.2671052133
0.540200,0.919192,0.2381095116,0.2381085716
0.540200,0.929293,0.2088729993,0.2088721748
0.540200,0.939394,0.1794261697,0.1794254613
0.540200,0.949495,0.1497986731,0.1497980817
0.540200,0.959596,0.1200203419,0.1200198681
0.540200,0.969697,0.0901211604,0.0901208047
0.540200,0.979798,0.0601312346,0.0601309972
0.540200,0.989899,0.0300807617,0.0300806429
0.540200,1.000000,0.0000000000,0.0000000000
0.550200,0.000000,0.0000000000,0.0000000000
0.550200,0.010101,0.0300510900,0.0300509692
0.550200,0.020202,0.0600719211,0.0600716796
0.550200,0.030303,0.0900322649,0.0900319029
0.550200,0.040404,0.1199019538,0.1199014717
0.550200,0.050505,0.1496509116,0.1496503099
0.550200,0.060606,0.1792491836,0.1792484629
0.550200,0.070707,0.2086669669,0.2086661279
0.550200,0.080808,0.2378746402,0.2378736838
0.550200,0.090909,0.2668427940,0.2668417210
0.550200,0.101010,0.2955422596,0.2955410713
0.550200,0.111111,0.3239441393,0.3239428368
0.550200,0.121212,0.3520198347,0.3520184193
0.550200,0.131313,0.3797410759,0.3797395490
0.550200,0.141414,0.4070799501,0.4070783133
0.550200,0.151515,0.4340089293,0.4340071842
0.550200,0.161616,0.4605008982,0.4604990466
0.550200,0.171717,0.4865291818,0.4865272256
0.550200,0.181818,0.5120675718,0.5120655128
0.550200,0.191919,0.5370903531,0.5370881935
0.550200,0.202020,0.5615723299,0.5615700719
0.550200,0.212121,0.5854888510,0.5854864969
0.550200,0.222222,0.6088158345,0.6088133866
0.550200,0.232323,0.6315297921,0.6315272528
0.550200,0.242424,0.6536078526,0.6536052246
0.550200,0.252525,0.6750277855,0.6750250713
0.550200,0.262626,0.6957680226,0.6957652250
0.550200,0.272727,0.7158076803,0.7158048021
0.550200,0.282828,0.7351265803,0.7351236245
0.550200,0.292929,0.7537052702,0.7537022396
0.550200,0.303030,0.7715250427,0.7715219405
0.550200,0.313131,0.7885679550,0.7885647842
0.550200,0.323232,0.8048168461,0.8048136100
0.550200,0.333333,0.8202553549,0.8202520568
0.550200,0.343434,0.8348679361,0.8348645792
0.550200,0.353535,0.8486398761,0.8486364638
0.550200,0.363636,0.8615573076,0.8615538434
0.550200,0.373737,0.8736072239,0.8736037113
0.550200,0.383838,0.8847774919,0.8847739343
0.550200,0.393939,0.8950568639,0.8950532650
0.550200,0.404040,0.9044349895,0.9044313529
0.550200,0.414141,0.9129024257,0.9128987551
0.550200,0.424242,0.9204506466,0.9204469456
0.550200,0.434343,0.9270720517,0.9270683241
0.550200,0.444444,0.9327599738,0.9327562233
